topic_id	Q0	docno	rank	score	tag
1	Q0	AP881104-0322	195	0.9962195	run_name
1	Q0	AP881114-0201	196	0.9962195	run_name
1	Q0	AP881114-0202	197	0.9962195	run_name
1	Q0	AP881117-0284	198	0.9962195	run_name
1	Q0	AP881121-0218	199	0.9962195	run_name
1	Q0	AP881121-0224	200	0.9962195	run_name
1	Q0	AP881121-0226	201	0.9962195	run_name
1	Q0	AP881121-0227	202	0.9962195	run_name
1	Q0	AP881128-0226	203	0.9962195	run_name
1	Q0	AP881128-0233	204	0.9962195	run_name
1	Q0	AP881128-0235	205	0.9962195	run_name
1	Q0	AP881128-0236	206	0.9962195	run_name
1	Q0	AP881130-0238	207	0.9962195	run_name
1	Q0	AP881205-0223	208	0.9962195	run_name
1	Q0	AP881205-0224	209	0.9962195	run_name
1	Q0	AP881212-0235	210	0.9962195	run_name
1	Q0	AP881212-0236	211	0.9962195	run_name
1	Q0	AP881215-0284	212	0.9962195	run_name
1	Q0	AP881219-0214	213	0.9962195	run_name
1	Q0	AP881219-0215	214	0.9962195	run_name
1	Q0	AP881220-0067	215	0.9962195	run_name
1	Q0	AP881223-0248	216	0.9962195	run_name
1	Q0	AP881228-0182	217	0.9962195	run_name
1	Q0	AP881230-0234	218	0.9962195	run_name
1	Q0	AP880523-0223	219	0.996166	run_name
1	Q0	AP880531-0172	220	0.9961572	run_name
1	Q0	AP880711-0051	221	0.9961433	run_name
1	Q0	AP880620-0207	222	0.99614275	run_name
1	Q0	AP880803-0239	223	0.9961319	run_name
1	Q0	AP881006-0284	224	0.996115	run_name
1	Q0	AP880701-0100	225	0.99611443	run_name
1	Q0	AP880820-0090	226	0.9960966	run_name
1	Q0	AP880922-0178	227	0.99608326	run_name
1	Q0	AP881217-0065	228	0.9960827	run_name
1	Q0	AP881222-0102	229	0.99605167	run_name
1	Q0	AP880410-0010	230	0.9960488	run_name
1	Q0	AP880819-0022	231	0.99603254	run_name
1	Q0	AP880420-0268	232	0.9960028	run_name
1	Q0	AP880621-0125	233	0.9960028	run_name
1	Q0	AP880922-0188	234	0.99597526	run_name
1	Q0	AP880512-0264	235	0.995961	run_name
1	Q0	AP880629-0127	236	0.99595165	run_name
1	Q0	AP880922-0189	237	0.99594116	run_name
1	Q0	AP880630-0292	238	0.9959353	run_name
1	Q0	AP880705-0277	239	0.9959353	run_name
1	Q0	AP880420-0167	240	0.99593335	run_name
1	Q0	AP880316-0032	241	0.9959105	run_name
1	Q0	AP880707-0033	242	0.9958958	run_name
1	Q0	AP880710-0044	243	0.9958958	run_name
1	Q0	AP880603-0111	244	0.9958949	run_name
1	Q0	AP880922-0190	245	0.99587923	run_name
1	Q0	AP880302-0245	246	0.9958241	run_name
1	Q0	AP880612-0029	247	0.99572617	run_name
1	Q0	AP880218-0109	248	0.99571884	run_name
1	Q0	AP880426-0047	249	0.99570465	run_name
1	Q0	AP881128-0124	250	0.99567205	run_name
1	Q0	AP880630-0175	251	0.9956454	run_name
1	Q0	AP880226-0181	252	0.9956447	run_name
1	Q0	AP880726-0131	253	0.99564046	run_name
1	Q0	AP880525-0262	254	0.9956089	run_name
1	Q0	AP881205-0243	255	0.995591	run_name
1	Q0	AP880620-0259	256	0.99559003	run_name
1	Q0	AP880315-0210	257	0.9955745	run_name
1	Q0	AP880919-0015	258	0.995554	run_name
1	Q0	AP880901-0105	259	0.99551326	run_name
1	Q0	AP880603-0232	260	0.9954852	run_name
1	Q0	AP880610-0229	261	0.9954852	run_name
1	Q0	AP880617-0226	262	0.9954852	run_name
1	Q0	AP880624-0236	263	0.9954852	run_name
1	Q0	AP880701-0210	264	0.9954852	run_name
1	Q0	AP880707-0143	265	0.9954852	run_name
1	Q0	AP880712-0210	266	0.9954852	run_name
1	Q0	AP880721-0176	267	0.9954852	run_name
1	Q0	AP880611-0123	268	0.99546003	run_name
1	Q0	AP880819-0317	269	0.9954549	run_name
1	Q0	AP880301-0011	270	0.9954474	run_name
1	Q0	AP880620-0027	271	0.995371	run_name
1	Q0	AP881216-0287	272	0.9953621	run_name
1	Q0	AP880603-0190	273	0.99532413	run_name
1	Q0	AP880604-0078	274	0.9953021	run_name
1	Q0	AP880601-0230	275	0.9952959	run_name
1	Q0	AP880527-0008	276	0.99529195	run_name
1	Q0	AP881114-0072	277	0.9952802	run_name
1	Q0	AP880222-0120	278	0.9952686	run_name
1	Q0	AP880226-0005	279	0.9951863	run_name
1	Q0	AP880525-0276	280	0.99514496	run_name
1	Q0	AP880506-0231	281	0.9951072	run_name
1	Q0	AP880630-0272	282	0.9950635	run_name
1	Q0	AP880705-0008	283	0.9950635	run_name
1	Q0	AP881025-0075	284	0.994998	run_name
1	Q0	AP880326-0039	285	0.99499655	run_name
1	Q0	AP880829-0189	286	0.9949727	run_name
1	Q0	AP881019-0255	287	0.99495876	run_name
1	Q0	AP880219-0203	288	0.99494976	run_name
1	Q0	AP880603-0110	289	0.9949486	run_name
1	Q0	AP880329-0045	290	0.99493647	run_name
1	Q0	AP880710-0012	291	0.99492407	run_name
1	Q0	AP881214-0227	292	0.9949214	run_name
1	Q0	AP881216-0227	293	0.9949214	run_name
1	Q0	AP881223-0194	294	0.9949214	run_name
1	Q0	AP881229-0171	295	0.9949214	run_name
1	Q0	AP880719-0028	296	0.9949004	run_name
1	Q0	AP880609-0185	297	0.99488354	run_name
1	Q0	AP880629-0156	298	0.99488133	run_name
1	Q0	AP880915-0006	299	0.99487007	run_name
1	Q0	AP880411-0223	300	0.994869	run_name
1	Q0	AP880504-0030	301	0.9948618	run_name
1	Q0	AP881212-0251	302	0.9948579	run_name
1	Q0	AP880414-0186	303	0.9948474	run_name
1	Q0	AP880812-0004	304	0.99482834	run_name
1	Q0	AP880926-0098	305	0.9948136	run_name
1	Q0	AP880614-0161	306	0.9948115	run_name
1	Q0	AP880726-0248	307	0.9948115	run_name
1	Q0	AP880802-0250	308	0.9948115	run_name
1	Q0	AP880811-0242	309	0.9948115	run_name
1	Q0	AP880908-0256	310	0.9948115	run_name
1	Q0	AP880913-0234	311	0.9948115	run_name
1	Q0	AP880929-0244	312	0.9948115	run_name
1	Q0	AP881013-0284	313	0.9948115	run_name
1	Q0	AP881025-0230	314	0.9948115	run_name
1	Q0	AP881101-0198	315	0.9948115	run_name
1	Q0	AP881110-0247	316	0.9948115	run_name
1	Q0	AP881122-0263	317	0.9948115	run_name
1	Q0	AP881220-0212	318	0.9948115	run_name
1	Q0	AP880323-0153	319	0.99480224	run_name
1	Q0	AP880812-0101	320	0.9947907	run_name
1	Q0	AP880523-0288	321	0.99474466	run_name
1	Q0	AP880323-0150	322	0.9947195	run_name
1	Q0	AP880512-0052	323	0.9946928	run_name
1	Q0	AP881208-0265	324	0.99469036	run_name
1	Q0	AP880705-0233	325	0.9946883	run_name
1	Q0	AP880215-0047	326	0.9946689	run_name
1	Q0	AP880224-0278	327	0.99465895	run_name
1	Q0	AP881202-0102	328	0.99465215	run_name
1	Q0	AP881207-0218	329	0.9946314	run_name
1	Q0	AP881208-0034	330	0.9946314	run_name
1	Q0	AP881016-0054	331	0.99461794	run_name
1	Q0	AP880912-0202	332	0.994617	run_name
1	Q0	AP881109-0166	333	0.9946091	run_name
1	Q0	AP880225-0257	334	0.99460655	run_name
1	Q0	AP880603-0265	335	0.99460655	run_name
1	Q0	AP880818-0260	336	0.99460655	run_name
1	Q0	AP880520-0202	337	0.9946004	run_name
1	Q0	AP880901-0052	338	0.9945958	run_name
1	Q0	AP881105-0123	339	0.9945526	run_name
1	Q0	AP880906-0002	340	0.99453646	run_name
1	Q0	AP881205-0036	341	0.9945284	run_name
1	Q0	AP880620-0171	342	0.9945205	run_name
1	Q0	AP880506-0198	343	0.9945059	run_name
1	Q0	AP880627-0302	344	0.9944997	run_name
1	Q0	AP880809-0166	345	0.9944955	run_name
1	Q0	AP881214-0094	346	0.9944842	run_name
1	Q0	AP880830-0145	347	0.99446636	run_name
1	Q0	AP880830-0204	348	0.99445033	run_name
1	Q0	AP881014-0011	349	0.99444616	run_name
1	Q0	AP880910-0121	350	0.9944385	run_name
1	Q0	AP881118-0180	351	0.99443376	run_name
1	Q0	AP880322-0222	352	0.9944074	run_name
1	Q0	AP880701-0042	353	0.99440205	run_name
1	Q0	AP881214-0231	354	0.9943664	run_name
1	Q0	AP881216-0228	355	0.9943664	run_name
1	Q0	AP881223-0195	356	0.9943664	run_name
1	Q0	AP880321-0149	357	0.9943652	run_name
1	Q0	AP881222-0068	358	0.9943523	run_name
1	Q0	AP880928-0240	359	0.99434894	run_name
1	Q0	AP880407-0239	360	0.9943435	run_name
1	Q0	AP880723-0205	361	0.99434	run_name
1	Q0	AP881103-0067	362	0.9943376	run_name
1	Q0	AP880302-0227	363	0.99432683	run_name
1	Q0	AP880316-0229	364	0.99432683	run_name
1	Q0	AP880225-0053	365	0.99428844	run_name
1	Q0	AP880225-0256	366	0.99427193	run_name
1	Q0	AP880310-0252	367	0.99427193	run_name
1	Q0	AP880506-0243	368	0.99427193	run_name
1	Q0	AP880603-0264	369	0.99427193	run_name
1	Q0	AP880818-0259	370	0.99427193	run_name
1	Q0	AP880612-0090	371	0.99426043	run_name
1	Q0	AP881116-0020	372	0.99424696	run_name
1	Q0	AP880926-0095	373	0.9942298	run_name
1	Q0	AP881003-0128	374	0.9942298	run_name
1	Q0	AP881010-0090	375	0.9942298	run_name
1	Q0	AP880723-0064	376	0.9942208	run_name
1	Q0	AP880723-0072	377	0.9942208	run_name
1	Q0	AP880723-0090	378	0.9942208	run_name
1	Q0	AP881115-0147	379	0.99421847	run_name
1	Q0	AP880615-0188	380	0.9942014	run_name
1	Q0	AP880819-0074	381	0.9941954	run_name
1	Q0	AP880606-0168	382	0.9941553	run_name
1	Q0	AP880331-0125	383	0.9941471	run_name
1	Q0	AP880706-0047	384	0.9941471	run_name
1	Q0	AP880921-0119	385	0.9941365	run_name
1	Q0	AP880701-0195	386	0.9941303	run_name
1	Q0	AP880417-0037	387	0.9941282	run_name
1	Q0	AP880401-0318	388	0.9941202	run_name
1	Q0	AP881220-0267	389	0.9941186	run_name
1	Q0	AP880928-0196	390	0.9941174	run_name
1	Q0	AP880628-0058	391	0.99408865	run_name
1	Q0	AP880624-0234	392	0.99408704	run_name
1	Q0	AP880319-0133	393	0.9940805	run_name
1	Q0	AP880929-0263	394	0.99405825	run_name
1	Q0	AP880531-0146	395	0.9940494	run_name
1	Q0	AP880702-0027	396	0.99403167	run_name
1	Q0	AP880713-0175	397	0.9940183	run_name
1	Q0	AP880831-0056	398	0.9939994	run_name
1	Q0	AP881019-0229	399	0.99398834	run_name
1	Q0	AP880601-0014	400	0.99397224	run_name
1	Q0	AP881115-0096	401	0.99397194	run_name
1	Q0	AP881118-0213	402	0.9939649	run_name
1	Q0	AP880212-0164	403	0.99396294	run_name
1	Q0	AP880311-0202	404	0.99396294	run_name
1	Q0	AP880415-0287	405	0.99396294	run_name
1	Q0	AP880715-0199	406	0.99396294	run_name
1	Q0	AP880623-0126	407	0.9939532	run_name
1	Q0	AP880218-0154	408	0.9939261	run_name
1	Q0	AP880628-0146	409	0.9939261	run_name
1	Q0	AP880914-0038	410	0.99392056	run_name
1	Q0	AP880908-0056	411	0.9939191	run_name
1	Q0	AP880822-0129	412	0.9939158	run_name
1	Q0	AP880517-0105	413	0.99390787	run_name
1	Q0	AP880926-0093	414	0.9939045	run_name
1	Q0	AP881003-0126	415	0.9939045	run_name
1	Q0	AP881010-0088	416	0.9939045	run_name
1	Q0	AP880623-0180	417	0.9938915	run_name
1	Q0	AP880401-0095	418	0.99388564	run_name
1	Q0	AP880401-0200	419	0.99381983	run_name
1	Q0	AP880713-0256	420	0.9938194	run_name
1	Q0	AP880716-0052	421	0.9938134	run_name
1	Q0	AP880803-0240	422	0.9938088	run_name
1	Q0	AP881212-0195	423	0.99379265	run_name
1	Q0	AP880729-0267	424	0.9937814	run_name
1	Q0	AP880324-0221	425	0.9937284	run_name
1	Q0	AP881124-0086	426	0.9937238	run_name
1	Q0	AP880528-0070	427	0.9937025	run_name
1	Q0	AP880826-0237	428	0.9936732	run_name
1	Q0	AP880721-0224	429	0.99367034	run_name
1	Q0	AP881120-0076	430	0.9936651	run_name
1	Q0	AP881121-0041	431	0.9936651	run_name
1	Q0	AP880720-0083	432	0.993595	run_name
1	Q0	AP881009-0003	433	0.9935878	run_name
1	Q0	AP881118-0114	434	0.99358666	run_name
1	Q0	AP880817-0142	435	0.99356395	run_name
1	Q0	AP880511-0208	436	0.9935443	run_name
1	Q0	AP880729-0055	437	0.9935263	run_name
1	Q0	AP880816-0107	438	0.99352086	run_name
1	Q0	AP880505-0088	439	0.9935191	run_name
1	Q0	AP880707-0045	440	0.9935076	run_name
1	Q0	AP880705-0243	441	0.9934485	run_name
1	Q0	AP880701-0259	442	0.99344504	run_name
1	Q0	AP881230-0077	443	0.99340266	run_name
1	Q0	AP880817-0048	444	0.9933894	run_name
1	Q0	AP881229-0092	445	0.99337846	run_name
1	Q0	AP880504-0189	446	0.99332786	run_name
1	Q0	AP881219-0038	447	0.99331754	run_name
1	Q0	AP881031-0066	448	0.9933034	run_name
1	Q0	AP880213-0171	449	0.9932697	run_name
1	Q0	AP880926-0091	450	0.99326944	run_name
1	Q0	AP881003-0124	451	0.99326944	run_name
1	Q0	AP881010-0086	452	0.99326944	run_name
1	Q0	AP880523-0243	453	0.9932458	run_name
1	Q0	AP880318-0237	454	0.9932388	run_name
1	Q0	AP880505-0078	455	0.9932388	run_name
1	Q0	AP880519-0069	456	0.9932388	run_name
1	Q0	AP880528-0045	457	0.9932388	run_name
1	Q0	AP880713-0277	458	0.99321985	run_name
1	Q0	AP880902-0089	459	0.9931936	run_name
1	Q0	AP880926-0094	460	0.9931751	run_name
1	Q0	AP881003-0127	461	0.9931751	run_name
1	Q0	AP881010-0089	462	0.9931751	run_name
1	Q0	AP881024-0078	463	0.9931751	run_name
1	Q0	AP881031-0102	464	0.9931751	run_name
1	Q0	AP881102-0170	465	0.9931751	run_name
1	Q0	AP881110-0012	466	0.9931751	run_name
1	Q0	AP880601-0218	467	0.9931736	run_name
1	Q0	AP880212-0055	468	0.99316925	run_name
1	Q0	AP880926-0092	469	0.99315244	run_name
1	Q0	AP881003-0125	470	0.99315244	run_name
1	Q0	AP881010-0087	471	0.99315244	run_name
1	Q0	AP881017-0093	472	0.99315244	run_name
1	Q0	AP881024-0077	473	0.99315244	run_name
1	Q0	AP881031-0101	474	0.99315244	run_name
1	Q0	AP881102-0169	475	0.99315244	run_name
1	Q0	AP881110-0011	476	0.99315244	run_name
1	Q0	AP880707-0041	477	0.99313855	run_name
1	Q0	AP881223-0007	478	0.99313015	run_name
1	Q0	AP881023-0050	479	0.9931298	run_name
1	Q0	AP880313-0058	480	0.9931123	run_name
1	Q0	AP880710-0041	481	0.99310917	run_name
1	Q0	AP880512-0056	482	0.993104	run_name
1	Q0	AP880516-0048	483	0.993104	run_name
1	Q0	AP880613-0038	484	0.993104	run_name
1	Q0	AP880831-0235	485	0.9930523	run_name
1	Q0	AP881212-0205	486	0.99301463	run_name
1	Q0	AP880819-0258	487	0.9929984	run_name
1	Q0	AP881112-0044	488	0.9929723	run_name
1	Q0	AP880430-0125	489	0.9929435	run_name
1	Q0	AP880418-0189	490	0.992939	run_name
1	Q0	AP881118-0169	491	0.9929337	run_name
1	Q0	AP880826-0213	492	0.99292994	run_name
1	Q0	AP880616-0101	493	0.99291396	run_name
1	Q0	AP880816-0104	494	0.99290884	run_name
1	Q0	AP880517-0063	495	0.99290836	run_name
1	Q0	AP880519-0062	496	0.99290836	run_name
1	Q0	AP880525-0063	497	0.99290836	run_name
1	Q0	AP880613-0036	498	0.99290836	run_name
1	Q0	AP880616-0037	499	0.99290836	run_name
1	Q0	AP880705-0042	500	0.99290836	run_name
1	Q0	AP880714-0050	501	0.99290836	run_name
1	Q0	AP880621-0201	502	0.9928918	run_name
1	Q0	AP880718-0230	503	0.9928487	run_name
1	Q0	AP880802-0243	504	0.9928448	run_name
1	Q0	AP881215-0242	505	0.9928197	run_name
1	Q0	AP880827-0054	506	0.9927987	run_name
1	Q0	AP880524-0124	507	0.9927882	run_name
1	Q0	AP880420-0218	508	0.9927844	run_name
1	Q0	AP880722-0049	509	0.9927737	run_name
1	Q0	AP880214-0079	510	0.9927611	run_name
1	Q0	AP880516-0260	511	0.9927359	run_name
1	Q0	AP880620-0013	512	0.992718	run_name
1	Q0	AP880220-0036	513	0.99266624	run_name
1	Q0	AP880621-0025	514	0.9926384	run_name
1	Q0	AP880219-0139	515	0.9925978	run_name
1	Q0	AP880813-0095	516	0.99257827	run_name
1	Q0	AP880311-0194	517	0.9925737	run_name
1	Q0	AP880412-0235	518	0.99244547	run_name
1	Q0	AP880415-0243	519	0.99244547	run_name
1	Q0	AP880706-0171	520	0.9924357	run_name
1	Q0	AP880317-0037	521	0.9924203	run_name
1	Q0	AP880727-0190	522	0.9923811	run_name
1	Q0	AP880323-0072	523	0.99236935	run_name
1	Q0	AP880215-0042	524	0.99235773	run_name
1	Q0	AP880920-0122	525	0.9923568	run_name
1	Q0	AP880326-0181	526	0.9923331	run_name
1	Q0	AP880223-0091	527	0.9923135	run_name
1	Q0	AP880408-0068	528	0.9922742	run_name
1	Q0	AP880805-0010	529	0.992272	run_name
1	Q0	AP880920-0013	530	0.9922024	run_name
1	Q0	AP880818-0055	531	0.99219465	run_name
1	Q0	AP881012-0079	532	0.99218607	run_name
1	Q0	AP880815-0198	533	0.992135	run_name
1	Q0	AP880714-0001	534	0.9921198	run_name
1	Q0	AP880816-0092	535	0.99211603	run_name
1	Q0	AP880808-0029	536	0.99208385	run_name
1	Q0	AP880930-0136	537	0.9920219	run_name
